locus_tag	ftype	length_bp	gene	EC_number	COG	product
JAEJBCDK_00001	CDS	1359				hypothetical protein
JAEJBCDK_00002	CDS	396				hypothetical protein
JAEJBCDK_00003	CDS	720				hypothetical protein
JAEJBCDK_00004	CDS	306				hypothetical protein
JAEJBCDK_00005	CDS	990	htpX	3.4.24.-	COG0501	Protease HtpX 
JAEJBCDK_00006	CDS	750				hypothetical protein
JAEJBCDK_00007	CDS	198				hypothetical protein
JAEJBCDK_00008	CDS	2796	clpC			ATP-dependent Clp protease ATP-binding subunit ClpC
JAEJBCDK_00009	CDS	570	hspA		COG0071	Spore protein SP21
JAEJBCDK_00010	CDS	282				hypothetical protein
JAEJBCDK_00011	CDS	264				hypothetical protein
JAEJBCDK_00012	CDS	255				hypothetical protein
JAEJBCDK_00013	CDS	378				hypothetical protein
JAEJBCDK_00014	CDS	1008	amiF	3.5.1.49	COG0388	Formamidase
JAEJBCDK_00015	CDS	690	livF		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
JAEJBCDK_00016	CDS	750	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
JAEJBCDK_00017	CDS	1116	xylH		COG4214	Xylose transport system permease protein XylH
JAEJBCDK_00018	CDS	927	livH		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
JAEJBCDK_00019	CDS	1281	amiC			Aliphatic amidase expression-regulating protein
JAEJBCDK_00020	CDS	3381	arcB	2.7.13.3	COG0642	Aerobic respiration control sensor protein ArcB
JAEJBCDK_00021	CDS	921		3.1.4.-	COG3437	putative cyclic di-GMP phosphodiesterase
JAEJBCDK_00022	CDS	426				hypothetical protein
JAEJBCDK_00023	CDS	969				hypothetical protein
JAEJBCDK_00024	CDS	1005				hypothetical protein
JAEJBCDK_00025	CDS	177				hypothetical protein
JAEJBCDK_00026	CDS	816	folP	2.5.1.15	COG0294	Dihydropteroate synthase
JAEJBCDK_00027	CDS	804	neo	2.7.1.95		Aminoglycoside 3'-phosphotransferase
JAEJBCDK_00028	CDS	837				hypothetical protein
JAEJBCDK_00029	CDS	705				hypothetical protein
JAEJBCDK_00030	CDS	663				hypothetical protein
JAEJBCDK_00031	CDS	705				hypothetical protein
JAEJBCDK_00032	CDS	1014	xerD_1		COG4974	Tyrosine recombinase XerD
JAEJBCDK_00033	CDS	459	dhfrI	1.5.1.3		Dihydrofolate reductase type 1
JAEJBCDK_00034	CDS	267				hypothetical protein
JAEJBCDK_00035	CDS	765				hypothetical protein
JAEJBCDK_00036	CDS	1215	ecoRIIR	3.1.21.4		Type-2 restriction enzyme EcoRII
JAEJBCDK_00037	CDS	1434	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
JAEJBCDK_00038	CDS	705				hypothetical protein
JAEJBCDK_00039	CDS	1530				hypothetical protein
JAEJBCDK_00040	CDS	678	tetR			Tetracycline repressor protein class A from transposon 1721
JAEJBCDK_00041	CDS	1200	tetA			Tetracycline resistance protein, class C
JAEJBCDK_00042	CDS	885	yedA			putative inner membrane transporter YedA
JAEJBCDK_00043	CDS	822				hypothetical protein
JAEJBCDK_00044	CDS	606	pinR	3.1.22.-	COG1961	Serine recombinase PinR
JAEJBCDK_00045	CDS	2898				hypothetical protein
JAEJBCDK_00046	CDS	1836				hypothetical protein
JAEJBCDK_00047	CDS	387	pspF		COG1221	Psp operon transcriptional activator
JAEJBCDK_00048	CDS	645			COG1357	Pentapeptide repeat protein
JAEJBCDK_00049	CDS	669	yghA	1.-.-.-		putative oxidoreductase YghA
JAEJBCDK_00050	CDS	705				hypothetical protein
JAEJBCDK_00051	CDS	1269	tnsB			Transposon Tn7 transposition protein TnsB
JAEJBCDK_00052	CDS	708			COG2200	putative signaling protein
