locus_tag	ftype	length_bp	gene	EC_number	COG	product
HOHKPJMK_00001	CDS	1014	xerD_1		COG4974	Tyrosine recombinase XerD
HOHKPJMK_00002	CDS	570	hin_1		COG1961	DNA-invertase hin
HOHKPJMK_00003	CDS	153				hypothetical protein
HOHKPJMK_00004	CDS	243				hypothetical protein
HOHKPJMK_00005	CDS	1530				hypothetical protein
HOHKPJMK_00006	CDS	720	repE_1			Replication initiation protein
HOHKPJMK_00007	CDS	342				hypothetical protein
HOHKPJMK_00008	CDS	792				hypothetical protein
HOHKPJMK_00009	CDS	1266	umuC_1		COG0389	Protein UmuC
HOHKPJMK_00010	CDS	441	umuD_1	3.4.21.-	COG1974	Protein UmuD
HOHKPJMK_00011	CDS	426	klcA			Antirestriction protein KlcA
HOHKPJMK_00012	CDS	405				hypothetical protein
HOHKPJMK_00013	CDS	240				hypothetical protein
HOHKPJMK_00014	CDS	156				hypothetical protein
HOHKPJMK_00015	CDS	546				hypothetical protein
HOHKPJMK_00016	CDS	297				hypothetical protein
HOHKPJMK_00017	CDS	360				hypothetical protein
HOHKPJMK_00018	CDS	285				hypothetical protein
HOHKPJMK_00019	CDS	333				hypothetical protein
HOHKPJMK_00020	CDS	240				hypothetical protein
HOHKPJMK_00021	CDS	258				hypothetical protein
HOHKPJMK_00022	CDS	375				hypothetical protein
HOHKPJMK_00023	CDS	510				hypothetical protein
HOHKPJMK_00024	CDS	375				hypothetical protein
HOHKPJMK_00025	CDS	180				hypothetical protein
HOHKPJMK_00026	CDS	321				hypothetical protein
HOHKPJMK_00027	CDS	345				hypothetical protein
HOHKPJMK_00028	CDS	369				hypothetical protein
HOHKPJMK_00029	CDS	717				hypothetical protein
HOHKPJMK_00030	CDS	420				hypothetical protein
HOHKPJMK_00031	CDS	417				hypothetical protein
HOHKPJMK_00032	CDS	1530	traD			Coupling protein TraD
HOHKPJMK_00033	CDS	3237	traI			Multifunctional conjugation protein TraI
HOHKPJMK_00034	CDS	366				hypothetical protein
HOHKPJMK_00035	CDS	318				hypothetical protein
HOHKPJMK_00036	CDS	705				hypothetical protein
HOHKPJMK_00037	CDS	1779				hypothetical protein
HOHKPJMK_00038	CDS	1005				hypothetical protein
HOHKPJMK_00039	CDS	177				hypothetical protein
HOHKPJMK_00040	CDS	816	folP	2.5.1.15	COG0294	Dihydropteroate synthase
HOHKPJMK_00041	CDS	804	neo	2.7.1.95		Aminoglycoside 3'-phosphotransferase
HOHKPJMK_00042	CDS	837				hypothetical protein
HOHKPJMK_00043	CDS	540				hypothetical protein
HOHKPJMK_00044	CDS	1392				hypothetical protein
HOHKPJMK_00045	CDS	573	hin_2		COG1961	DNA-invertase hin
HOHKPJMK_00046	CDS	546				hypothetical protein
HOHKPJMK_00047	CDS	258				hypothetical protein
HOHKPJMK_00048	CDS	615	hin_3		COG1961	DNA-invertase hin
