locus_tag	ftype	length_bp	gene	EC_number	COG	product
PJODNPKO_00001	CDS	198				hypothetical protein
PJODNPKO_00002	CDS	378				hypothetical protein
PJODNPKO_00003	CDS	330				hypothetical protein
PJODNPKO_00004	CDS	1482				hypothetical protein
PJODNPKO_00005	CDS	354				hypothetical protein
PJODNPKO_00006	CDS	636	bin3			Putative transposon Tn552 DNA-invertase bin3
PJODNPKO_00007	CDS	852	frmB	3.1.2.12	COG0627	S-formylglutathione hydrolase FrmB
PJODNPKO_00008	CDS	399				hypothetical protein
PJODNPKO_00009	CDS	1110	frmA	1.1.1.284	COG1062	S-(hydroxymethyl)glutathione dehydrogenase
PJODNPKO_00010	CDS	276	frmR		COG1937	Transcriptional repressor FrmR
PJODNPKO_00011	CDS	111				hypothetical protein
PJODNPKO_00012	CDS	447	pld	3.1.4.4		Phospholipase D
PJODNPKO_00013	CDS	996			COG0630	Type IV secretion system protein VirB11
PJODNPKO_00014	CDS	1161				Protein virB10
PJODNPKO_00015	CDS	885	virB9			Type IV secretion system protein virB9
PJODNPKO_00016	CDS	699	virB8			Type IV secretion system protein virB8
PJODNPKO_00017	CDS	1041	virB6			Type IV secretion system protein VirB6
PJODNPKO_00018	CDS	228				hypothetical protein
PJODNPKO_00019	CDS	714	virB5			Type IV secretion system protein virB5
PJODNPKO_00020	CDS	2601	virB4			Type IV secretion system protein virB4
PJODNPKO_00021	CDS	318				hypothetical protein
PJODNPKO_00022	CDS	294				hypothetical protein
PJODNPKO_00023	CDS	282				hypothetical protein
PJODNPKO_00024	CDS	735	virB1			Type IV secretion system protein virB1
PJODNPKO_00025	CDS	306	hvrA			Trans-acting regulatory protein HvrA
PJODNPKO_00026	CDS	345				hypothetical protein
PJODNPKO_00027	CDS	315				hypothetical protein
PJODNPKO_00028	CDS	312				hypothetical protein
PJODNPKO_00029	CDS	648				hypothetical protein
PJODNPKO_00030	CDS	207				hypothetical protein
PJODNPKO_00031	CDS	267				hypothetical protein
PJODNPKO_00032	CDS	1434	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
PJODNPKO_00033	CDS	1209	ecoRIIR	3.1.21.4		Type-2 restriction enzyme EcoRII
PJODNPKO_00034	CDS	765				hypothetical protein
PJODNPKO_00035	CDS	285				hypothetical protein
PJODNPKO_00036	CDS	474	dhfrI	1.5.1.3		Dihydrofolate reductase type 1
PJODNPKO_00037	CDS	1014	xerD_1		COG4974	Tyrosine recombinase XerD
PJODNPKO_00038	CDS	570	hin_1		COG1961	DNA-invertase hin
PJODNPKO_00039	CDS	1779				hypothetical protein
PJODNPKO_00040	CDS	720	repE			Replication initiation protein
PJODNPKO_00041	CDS	342				hypothetical protein
PJODNPKO_00042	CDS	792				hypothetical protein
PJODNPKO_00043	CDS	1266	umuC		COG0389	Protein UmuC
PJODNPKO_00044	CDS	441	umuD	3.4.21.-	COG1974	Protein UmuD
PJODNPKO_00045	CDS	426	klcA			Antirestriction protein KlcA
PJODNPKO_00046	CDS	405				hypothetical protein
PJODNPKO_00047	CDS	240				hypothetical protein
PJODNPKO_00048	CDS	156				hypothetical protein
PJODNPKO_00049	CDS	546				hypothetical protein
PJODNPKO_00050	CDS	297				hypothetical protein
PJODNPKO_00051	CDS	360				hypothetical protein
PJODNPKO_00052	CDS	285				hypothetical protein
PJODNPKO_00053	CDS	333				hypothetical protein
PJODNPKO_00054	CDS	108				hypothetical protein
PJODNPKO_00055	CDS	510				hypothetical protein
PJODNPKO_00056	CDS	180				hypothetical protein
PJODNPKO_00057	CDS	321				hypothetical protein
PJODNPKO_00058	CDS	345				hypothetical protein
PJODNPKO_00059	CDS	369				hypothetical protein
PJODNPKO_00060	CDS	717				hypothetical protein
PJODNPKO_00061	CDS	420				hypothetical protein
PJODNPKO_00062	CDS	417				hypothetical protein
PJODNPKO_00063	CDS	1530	traD			Coupling protein TraD
PJODNPKO_00064	CDS	3237	traI			Multifunctional conjugation protein TraI
PJODNPKO_00065	CDS	411				hypothetical protein
PJODNPKO_00066	CDS	1392				hypothetical protein
PJODNPKO_00067	CDS	573	hin_2		COG1961	DNA-invertase hin
PJODNPKO_00068	CDS	546				hypothetical protein
PJODNPKO_00069	CDS	258				hypothetical protein
PJODNPKO_00070	CDS	615	hin_3		COG1961	DNA-invertase hin
PJODNPKO_00071	CDS	657			COG1357	Pentapeptide repeat protein
