locus_tag	ftype	length_bp	gene	EC_number	COG	product
ABOKEBEM_00001	CDS	2898				hypothetical protein
ABOKEBEM_00002	CDS	621	bin3			Putative transposon Tn552 DNA-invertase bin3
ABOKEBEM_00003	CDS	411				hypothetical protein
ABOKEBEM_00004	CDS	117				hypothetical protein
ABOKEBEM_00005	CDS	360				hypothetical protein
ABOKEBEM_00006	CDS	213				hypothetical protein
ABOKEBEM_00007	CDS	1185				hypothetical protein
ABOKEBEM_00008	CDS	1320				hypothetical protein
ABOKEBEM_00009	CDS	882	bla_1	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
ABOKEBEM_00010	CDS	240				hypothetical protein
ABOKEBEM_00011	CDS	780				Insertion sequence IS5376 putative ATP-binding protein
ABOKEBEM_00012	CDS	1026				hypothetical protein
ABOKEBEM_00013	CDS	3030				hypothetical protein
ABOKEBEM_00014	CDS	1716	xerD_1		COG4974	Tyrosine recombinase XerD
ABOKEBEM_00015	CDS	156				hypothetical protein
ABOKEBEM_00016	CDS	993				hypothetical protein
ABOKEBEM_00017	CDS	162				hypothetical protein
ABOKEBEM_00018	CDS	612				hypothetical protein
ABOKEBEM_00019	CDS	564	proQ		COG3109	RNA chaperone ProQ
ABOKEBEM_00020	CDS	858				hypothetical protein
ABOKEBEM_00021	CDS	252				hypothetical protein
ABOKEBEM_00022	CDS	561	pld	3.1.4.4		Phospholipase D
ABOKEBEM_00023	CDS	309				hypothetical protein
ABOKEBEM_00024	CDS	651				hypothetical protein
ABOKEBEM_00025	CDS	645				hypothetical protein
ABOKEBEM_00026	CDS	597				hypothetical protein
ABOKEBEM_00027	CDS	594	finO			Fertility inhibition protein
ABOKEBEM_00028	CDS	726				hypothetical protein
ABOKEBEM_00029	CDS	5262	traI			Multifunctional conjugation protein TraI
ABOKEBEM_00030	CDS	2313	traD			Coupling protein TraD
ABOKEBEM_00031	CDS	690				hypothetical protein
ABOKEBEM_00032	CDS	732	ylpA			Lipoprotein YlpA
ABOKEBEM_00033	CDS	549	traS			Protein TraS
ABOKEBEM_00034	CDS	2850				hypothetical protein
ABOKEBEM_00035	CDS	1368				hypothetical protein
ABOKEBEM_00036	CDS	444				hypothetical protein
ABOKEBEM_00037	CDS	558				hypothetical protein
ABOKEBEM_00038	CDS	240	traQ			Protein TraQ
ABOKEBEM_00039	CDS	753				hypothetical protein
ABOKEBEM_00040	CDS	327				hypothetical protein
ABOKEBEM_00041	CDS	267				hypothetical protein
ABOKEBEM_00042	CDS	255				hypothetical protein
ABOKEBEM_00043	CDS	1956				hypothetical protein
ABOKEBEM_00044	CDS	639				hypothetical protein
ABOKEBEM_00045	CDS	990				hypothetical protein
ABOKEBEM_00046	CDS	390				hypothetical protein
ABOKEBEM_00047	CDS	627				hypothetical protein
ABOKEBEM_00048	CDS	390				hypothetical protein
ABOKEBEM_00049	CDS	2640	traC			Protein TraC
ABOKEBEM_00050	CDS	393				hypothetical protein
ABOKEBEM_00051	CDS	390				hypothetical protein
ABOKEBEM_00052	CDS	405				hypothetical protein
ABOKEBEM_00053	CDS	312				hypothetical protein
ABOKEBEM_00054	CDS	219				hypothetical protein
ABOKEBEM_00055	CDS	411				hypothetical protein
ABOKEBEM_00056	CDS	585	traV			Protein TraV
ABOKEBEM_00057	CDS	1425				hypothetical protein
ABOKEBEM_00058	CDS	741				hypothetical protein
ABOKEBEM_00059	CDS	567				hypothetical protein
ABOKEBEM_00060	CDS	306				hypothetical protein
ABOKEBEM_00061	CDS	369	traA			Pilin
ABOKEBEM_00062	CDS	387	traY			Relaxosome protein TraY
ABOKEBEM_00063	CDS	687	traJ			Protein TraJ
ABOKEBEM_00064	CDS	399	traM			Relaxosome protein TraM
ABOKEBEM_00065	CDS	486				hypothetical protein
ABOKEBEM_00066	CDS	315				hypothetical protein
ABOKEBEM_00067	CDS	822				hypothetical protein
ABOKEBEM_00068	CDS	381				hypothetical protein
ABOKEBEM_00069	CDS	834				hypothetical protein
ABOKEBEM_00070	CDS	147				hypothetical protein
ABOKEBEM_00071	CDS	348				hypothetical protein
ABOKEBEM_00072	CDS	381				hypothetical protein
ABOKEBEM_00073	CDS	414	higA		COG5499	Antitoxin HigA
ABOKEBEM_00074	CDS	279	higA1		COG1396	Antitoxin HigA1
ABOKEBEM_00075	CDS	321				hypothetical protein
ABOKEBEM_00076	CDS	225				hypothetical protein
ABOKEBEM_00077	CDS	213				hypothetical protein
ABOKEBEM_00078	CDS	357				hypothetical protein
ABOKEBEM_00079	CDS	318				hypothetical protein
ABOKEBEM_00080	CDS	351				hypothetical protein
ABOKEBEM_00081	CDS	273				hypothetical protein
ABOKEBEM_00082	CDS	159	flmA			Stable plasmid inheritance protein
ABOKEBEM_00083	CDS	1080				hypothetical protein
ABOKEBEM_00084	CDS	375				hypothetical protein
ABOKEBEM_00085	CDS	327				hypothetical protein
ABOKEBEM_00086	CDS	729				hypothetical protein
ABOKEBEM_00087	CDS	432	psiB			Protein PsiB
ABOKEBEM_00088	CDS	2058	spo0C		COG1475	Chromosome-partitioning protein Spo0J
ABOKEBEM_00089	CDS	249				hypothetical protein
ABOKEBEM_00090	CDS	543	ssb			Plasmid-derived single-stranded DNA-binding protein
ABOKEBEM_00091	CDS	321				hypothetical protein
ABOKEBEM_00092	CDS	564				hypothetical protein
ABOKEBEM_00093	CDS	1356				hypothetical protein
ABOKEBEM_00094	CDS	231				hypothetical protein
ABOKEBEM_00095	CDS	228				hypothetical protein
ABOKEBEM_00096	CDS	318				hypothetical protein
ABOKEBEM_00097	CDS	255	holE_1	2.7.7.7		DNA polymerase III subunit theta
ABOKEBEM_00098	CDS	192				hypothetical protein
ABOKEBEM_00099	CDS	507				hypothetical protein
ABOKEBEM_00100	CDS	429	klcA_1			Antirestriction protein KlcA
ABOKEBEM_00101	CDS	768				hypothetical protein
ABOKEBEM_00102	CDS	420				hypothetical protein
ABOKEBEM_00103	CDS	222				hypothetical protein
ABOKEBEM_00104	CDS	702	yhdJ	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
ABOKEBEM_00105	CDS	231				hypothetical protein
ABOKEBEM_00106	CDS	672				hypothetical protein
ABOKEBEM_00107	CDS	972	parM			Plasmid segregation protein ParM
ABOKEBEM_00108	CDS	432	umuD_1	3.4.21.-	COG1974	Protein UmuD
ABOKEBEM_00109	CDS	1272	umuC_1		COG0389	Protein UmuC
ABOKEBEM_00110	CDS	897	repA			Replication protein RepA
ABOKEBEM_00111	CDS	1206	parA			Plasmid partition protein A
ABOKEBEM_00112	CDS	975	virB		COG1475	Virulence regulon transcriptional activator VirB
ABOKEBEM_00113	CDS	333				hypothetical protein
ABOKEBEM_00114	CDS	174				hypothetical protein
ABOKEBEM_00115	CDS	2028	hsdM	2.1.1.72	COG0286	Type I restriction enzyme EcoKI M protein
ABOKEBEM_00116	CDS	1317				hypothetical protein
ABOKEBEM_00117	CDS	3258	hsdR	3.1.21.3		Type-1 restriction enzyme R protein
ABOKEBEM_00118	CDS	1269				hypothetical protein
ABOKEBEM_00119	CDS	474				hypothetical protein
ABOKEBEM_00120	CDS	231				hypothetical protein
ABOKEBEM_00121	CDS	249				hypothetical protein
ABOKEBEM_00122	CDS	783	xerD_2		COG4974	Tyrosine recombinase XerD
ABOKEBEM_00123	CDS	333				hypothetical protein
ABOKEBEM_00124	CDS	399				hypothetical protein
ABOKEBEM_00125	CDS	330				hypothetical protein
ABOKEBEM_00126	CDS	309				hypothetical protein
ABOKEBEM_00127	CDS	252				hypothetical protein
ABOKEBEM_00128	CDS	231	vapB		COG4456	Antitoxin VapB
ABOKEBEM_00129	CDS	402	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
ABOKEBEM_00130	CDS	711	recF			DNA replication and repair protein RecF
ABOKEBEM_00131	CDS	276				hypothetical protein
ABOKEBEM_00132	CDS	378				hypothetical protein
ABOKEBEM_00133	CDS	423	merC			Mercuric transport protein MerC
ABOKEBEM_00134	CDS	1695	merA	1.16.1.1		Mercuric reductase
ABOKEBEM_00135	CDS	363	mta		COG0789	HTH-type transcriptional activator mta
ABOKEBEM_00136	CDS	237				hypothetical protein
ABOKEBEM_00137	CDS	708			COG2200	putative signaling protein
ABOKEBEM_00138	CDS	1269	tnsB			Transposon Tn7 transposition protein TnsB
ABOKEBEM_00139	CDS	705				hypothetical protein
ABOKEBEM_00140	CDS	669	yghA	1.-.-.-		putative oxidoreductase YghA
ABOKEBEM_00141	CDS	645			COG1357	Pentapeptide repeat protein
ABOKEBEM_00142	CDS	387	pspF		COG1221	Psp operon transcriptional activator
ABOKEBEM_00143	CDS	1713				hypothetical protein
ABOKEBEM_00144	CDS	2898				hypothetical protein
ABOKEBEM_00145	CDS	606	pinR	3.1.22.-	COG1961	Serine recombinase PinR
ABOKEBEM_00146	CDS	822				hypothetical protein
ABOKEBEM_00147	CDS	885	yedA			putative inner membrane transporter YedA
ABOKEBEM_00148	CDS	1200	tetA			Tetracycline resistance protein, class C
ABOKEBEM_00149	CDS	678	tetR			Tetracycline repressor protein class A from transposon 1721
ABOKEBEM_00150	CDS	1530				hypothetical protein
ABOKEBEM_00151	CDS	705				hypothetical protein
ABOKEBEM_00152	CDS	1434	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
ABOKEBEM_00153	CDS	1215	ecoRIIR	3.1.21.4		Type-2 restriction enzyme EcoRII
ABOKEBEM_00154	CDS	765				hypothetical protein
ABOKEBEM_00155	CDS	267				hypothetical protein
ABOKEBEM_00156	CDS	474	dhfrI	1.5.1.3		Dihydrofolate reductase type 1
ABOKEBEM_00157	CDS	1014	xerD_3		COG4974	Tyrosine recombinase XerD
ABOKEBEM_00158	CDS	705				hypothetical protein
ABOKEBEM_00159	CDS	663				hypothetical protein
ABOKEBEM_00160	CDS	705				hypothetical protein
ABOKEBEM_00161	CDS	837				hypothetical protein
ABOKEBEM_00162	CDS	804	neo	2.7.1.95		Aminoglycoside 3'-phosphotransferase
ABOKEBEM_00163	CDS	816	folP	2.5.1.15	COG0294	Dihydropteroate synthase
ABOKEBEM_00164	CDS	177				hypothetical protein
ABOKEBEM_00165	CDS	1005				hypothetical protein
ABOKEBEM_00166	CDS	969				hypothetical protein
ABOKEBEM_00167	CDS	426				hypothetical protein
ABOKEBEM_00168	CDS	921		3.1.4.-	COG3437	putative cyclic di-GMP phosphodiesterase
ABOKEBEM_00169	CDS	3381	arcB	2.7.13.3	COG0642	Aerobic respiration control sensor protein ArcB
ABOKEBEM_00170	CDS	1281	amiC			Aliphatic amidase expression-regulating protein
ABOKEBEM_00171	CDS	927	livH		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
ABOKEBEM_00172	CDS	1116	xylH		COG4214	Xylose transport system permease protein XylH
