locus_tag	ftype	length_bp	gene	EC_number	COG	product
LGHKMGDH_00001	CDS	876	repB_1			RepFIB replication protein A
LGHKMGDH_00002	CDS	831				hypothetical protein
LGHKMGDH_00003	CDS	264				hypothetical protein
LGHKMGDH_00004	CDS	354				hypothetical protein
LGHKMGDH_00005	CDS	261				hypothetical protein
LGHKMGDH_00006	CDS	789				hypothetical protein
LGHKMGDH_00007	CDS	1272				hypothetical protein
LGHKMGDH_00008	CDS	1209				hypothetical protein
LGHKMGDH_00009	CDS	459				hypothetical protein
LGHKMGDH_00010	CDS	1356				hypothetical protein
LGHKMGDH_00011	CDS	483				hypothetical protein
LGHKMGDH_00012	CDS	858				hypothetical protein
LGHKMGDH_00013	CDS	951				hypothetical protein
LGHKMGDH_00014	CDS	2682	traC			Protein TraC
LGHKMGDH_00015	CDS	147				hypothetical protein
LGHKMGDH_00016	CDS	141				hypothetical protein
LGHKMGDH_00017	CDS	1254	parA			Plasmid partition protein A
LGHKMGDH_00018	CDS	1005	virB		COG1475	Virulence regulon transcriptional activator VirB
LGHKMGDH_00019	CDS	390				hypothetical protein
LGHKMGDH_00020	CDS	522				hypothetical protein
LGHKMGDH_00021	CDS	837				hypothetical protein
LGHKMGDH_00022	CDS	684				hypothetical protein
LGHKMGDH_00023	CDS	264				hypothetical protein
LGHKMGDH_00024	CDS	831				hypothetical protein
LGHKMGDH_00025	CDS	1590				hypothetical protein
LGHKMGDH_00026	CDS	555				hypothetical protein
LGHKMGDH_00027	CDS	426				hypothetical protein
LGHKMGDH_00028	CDS	453				hypothetical protein
LGHKMGDH_00029	CDS	969				hypothetical protein
LGHKMGDH_00030	CDS	639				hypothetical protein
LGHKMGDH_00031	CDS	1038	parM			Plasmid segregation protein ParM
LGHKMGDH_00032	CDS	120				hypothetical protein
LGHKMGDH_00033	CDS	831				hypothetical protein
LGHKMGDH_00034	CDS	264				hypothetical protein
LGHKMGDH_00035	CDS	114				hypothetical protein
LGHKMGDH_00036	CDS	2613				hypothetical protein
LGHKMGDH_00037	CDS	261				hypothetical protein
LGHKMGDH_00038	CDS	513				hypothetical protein
LGHKMGDH_00039	CDS	1302				hypothetical protein
LGHKMGDH_00040	CDS	135				hypothetical protein
LGHKMGDH_00041	CDS	1059				hypothetical protein
LGHKMGDH_00042	CDS	3189				hypothetical protein
LGHKMGDH_00043	CDS	873				hypothetical protein
